id_dec,length,byte1,byte2,byte3,byte4,byte5,byte6,byte7,byte8
544,8,8A,03,FF,C7,0C,00,39,10
399,8,FA,71,00,00,00,44,00,20
1349,8,D8,00,00,89,00,00,00,00
320,8,00,00,00,00,0E,21,26,F3
1435,8,00,00,00,00,00,00,00,4C
1200,8,01,00,00,00,00,00,00,00
356,8,00,08,00,00,00,00,05,0D
688,5,EB,FF,00,07,31
704,8,3D,00,00,00,00,00,00,00
356,8,00,08,00,00,00,00,06,0E
1087,8,00,40,61,FF,6F,36,0A,00
1088,8,FF,00,00,00,FF,31,0A,00
399,8,FA,71,00,00,00,44,00,20
848,8,00,6B,81,94,9A,00,00,E4
848,8,00,6B,91,94,9A,00,00,F4
1201,8,01,00,00,00,00,00,00,01
320,8,00,00,00,00,16,00,21,8D
1349,8,D8,00,00,89,00,00,00,00
688,5,E9,FF,00,07,FF
1088,8,FF,00,00,00,FF,16,0A,00
1088,8,FF,00,00,00,FF,13,0A,00
1349,8,D8,00,00,89,00,00,00,00
1088,8,FF,00,00,00,FF,07,0A,00
357,8,FF,E7,7F,00,00,00,00,67
399,8,FA,71,00,00,00,44,00,20
1349,8,D8,00,00,89,00,00,00,00
688,5,EB,FF,00,07,02
304,8,78,80,00,FF,4D,7C,09,9A
1264,8,80,00,08,00,00,39,3C,0F
1349,8,D8,00,00,89,00,00,00,00
544,8,89,03,FF,C7,0C,00,33,10
880,8,00,20,00,80,00,00,00,00
672,8,68,00,92,1C,B5,09,7D,03
1349,8,D8,00,00,89,00,00,00,00
339,8,00,00,00,FF,00,FF,20,1E
1088,8,FF,00,00,00,FF,D8,09,00
399,8,FA,71,00,00,00,44,00,20
2,8,00,00,00,00,00,01,0F,FD
880,8,00,20,00,80,00,00,00,00
704,8,3D,00,00,00,00,00,00,00
161,8,80,80,00,00,2D,00,00,00
1349,8,D8,00,00,89,00,00,00,00
1349,8,D8,00,00,89,00,00,00,00
304,8,87,80,00,FF,4A,7C,0C,8C
1349,8,D8,00,00,89,00,00,00,00
357,8,FD,17,80,00,00,00,04,6E
1435,8,00,00,00,00,00,00,00,88
1508,3,00,00,00
356,8,00,08,00,00,00,00,0B,03
304,8,65,80,00,FF,55,7C,09,D1
1088,8,FF,00,00,00,FF,F6,09,00
497,8,00,00,00,00,00,00,00,00
608,8,23,39,39,30,25,9D,61,0C
848,8,00,6B,41,94,9A,00,00,24
1200,8,01,00,00,00,00,00,00,00
356,8,00,08,00,00,00,00,0A,02
1349,8,D8,00,00,89,00,00,00,00
688,5,E9,FF,00,07,BB
880,8,00,20,00,80,00,00,00,00
2,8,00,00,00,00,00,06,0F,04
320,8,00,00,00,00,02,00,21,93
1349,8,D8,00,00,89,00,00,00,00
1349,8,D8,00,00,89,00,00,00,00
544,8,88,03,FF,C7,0C,00,41,10
848,8,00,6B,01,94,9A,00,00,64
898,8,00,00,00,00,00,00,00,4C
688,5,EB,FF,00,07,20
1088,8,FF,00,00,00,FF,3D,0A,00
688,5,EB,FF,00,07,75
1349,8,D8,00,00,89,00,00,00,00
1349,8,D8,69,00,89,00,00,00,00
356,8,00,08,00,00,00,00,0D,05
320,8,00,00,00,00,10,33,2B,4F
1349,8,D8,00,00,89,00,00,00,00
339,8,00,00,00,FF,00,FF,E0,DE
880,8,00,20,00,80,00,00,00,00
1265,8,08,17,00,00,00,00,00,00
608,8,23,38,37,30,25,9E,5F,01
305,8,28,80,00,00,EF,7B,08,4C
320,8,00,00,00,00,02,09,2A,4A
790,8,45,38,BC,0A,38,37,00,71
1349,8,D8,00,00,89,00,00,00,00
1201,8,01,00,00,00,00,00,00,01
320,8,00,00,00,00,06,26,23,6F
848,8,00,6B,61,94,9A,00,00,04
339,8,00,00,00,FF,00,FF,80,7E
688,5,EB,FF,00,07,DF
880,8,00,20,00,80,00,00,00,00
880,8,00,20,00,80,00,00,00,00
356,8,00,08,00,00,00,00,04,0C
1200,8,01,00,00,00,00,00,00,00
688,5,E9,FF,00,07,BB
790,8,45,38,EC,0A,38,37,00,71
1349,8,D8,00,00,89,00,00,00,00
357,8,FD,07,80,00,00,00,07,7D
1435,8,00,00,00,00,00,00,00,C4
1088,8,FF,00,00,00,FF,82,0A,00
608,8,22,38,37,30,25,9E,5F,11
1349,8,D8,00,00,8A,00,00,00,00
356,8,00,08,00,00,00,00,0A,02
688,5,E9,FF,00,07,00
1349,8,D8,64,00,89,00,00,00,00
1349,8,D8,00,00,8A,00,00,00,00
880,8,00,20,00,80,00,00,00,00
809,8,0F,BC,7E,10,11,20,00,12
304,8,8D,80,00,FF,57,7C,03,C2
1088,8,FF,00,00,00,FF,65,0A,00
544,8,89,03,FF,C7,0C,00,44,10
399,8,FA,71,00,00,00,44,00,20
1349,8,D8,00,00,89,00,00,00,00
356,8,00,08,00,00,00,00,02,0A
1087,8,00,40,61,FF,6F,4F,0A,00
320,8,00,00,00,00,16,27,22,26
544,8,8A,03,FF,C7,0C,00,46,10
688,5,EB,FF,00,07,31
880,8,00,20,00,80,00,00,00,00
880,8,00,20,00,80,00,00,00,00
320,8,00,00,00,00,08,26,2E,E7
1349,8,D8,64,00,89,00,00,00,00
1088,8,FF,00,00,00,FF,24,0A,00
848,8,00,6B,E1,94,9A,00,00,84
399,8,FA,71,00,00,00,44,00,20
1349,8,D8,63,00,89,00,00,00,00
704,8,3D,00,00,00,00,00,00,00
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,0C,0A,00
357,8,FE,F7,7F,00,00,00,03,75
320,8,00,00,00,00,0E,09,24,E6
399,8,FA,71,00,00,00,44,00,20
1349,8,D8,00,00,89,00,00,00,00
544,8,89,03,FF,C7,09,00,48,10
1088,8,FF,00,00,00,FF,E9,09,00
1088,8,FF,00,00,00,FF,E3,09,00
2,8,00,00,00,00,00,08,01,4D
320,8,00,00,00,00,10,33,23,A7
880,8,00,20,00,80,00,00,00,00
544,8,8B,03,FF,C7,0C,00,48,10
1349,8,D8,00,00,89,00,00,00,00
1087,8,00,40,61,FF,6F,D1,09,00
848,8,00,6B,31,94,9A,00,00,54
339,8,00,00,00,FF,00,FF,90,8E
544,8,88,03,FF,C7,0C,00,48,10
880,8,00,20,00,80,00,00,00,00
1201,8,01,00,00,00,00,00,00,01
399,8,FA,71,00,00,00,44,00,20
1349,8,D8,00,00,89,00,00,00,00
339,8,00,00,00,FF,00,FF,70,6E
544,8,86,03,FF,C7,0C,00,48,10
688,5,EB,FF,00,07,02
1349,8,D8,00,00,89,00,00,00,00
1088,8,FF,00,00,00,FF,F5,09,00
339,8,00,00,00,FF,00,FF,30,2E
1349,8,D8,68,00,89,00,00,00,00
688,5,E9,FF,00,07,EE
1088,8,FF,00,00,00,FF,08,0A,00
356,8,00,08,00,00,00,00,05,0D
608,8,23,39,39,30,25,9D,61,39
1349,8,D8,00,00,89,00,00,00,00
1264,8,80,00,2E,00,00,39,3C,0F
688,5,EB,FF,00,07,EC
848,8,00,6B,A1,94,9A,00,00,C4
809,8,0F,BC,7E,10,11,20,00,12
880,8,00,20,00,80,00,00,00,00
544,8,8C,03,FF,C7,0C,00,35,10
160,8,74,85,9C,0A,00,26,02,00
1349,8,D8,00,00,89,00,00,00,00
356,8,00,08,00,00,00,00,0D,05
320,8,00,00,00,00,02,00,2B,41
357,8,FD,07,80,00,00,00,06,7C
339,8,00,00,00,FF,00,FF,C0,BE
497,8,00,00,00,00,00,00,00,00
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,50,0A,00
305,8,E4,7F,00,00,F4,7B,08,19
399,8,FA,71,00,00,00,44,00,20
1349,8,D8,00,00,89,00,00,00,00
1264,8,80,00,56,00,00,39,3C,0F
357,8,FD,F7,7F,00,00,00,0B,7E
544,8,88,03,FF,C7,0C,00,3F,10
1349,8,D8,00,00,89,00,00,00,00
356,8,00,08,00,00,00,00,0B,03
1088,8,FF,00,00,00,FF,6C,0A,00
320,8,00,00,00,00,08,20,2B,3B
544,8,8E,03,FF,C7,0C,00,45,10
1264,8,80,00,68,00,00,39,3C,0F
320,8,00,00,00,00,02,00,22,B4
790,8,45,38,E8,0A,38,37,00,71
544,8,88,03,FF,C7,09,00,48,10
688,5,EB,FF,00,07,20
1088,8,FF,00,00,00,FF,7A,0A,00
898,8,00,00,00,00,00,00,00,00
305,8,00,80,00,00,F5,7B,0F,B5
880,8,00,20,00,80,00,00,00,00
848,8,00,6B,E1,94,9A,00,00,84
399,8,FA,71,00,00,00,44,00,20
1349,8,D8,64,00,89,00,00,00,00
1087,8,00,40,61,FF,6F,8F,0A,00
399,8,FA,71,00,00,00,44,00,20
544,8,8B,03,FF,C7,0C,00,48,10
688,5,E9,FF,00,07,AA
880,8,00,20,00,80,00,00,00,00
1201,8,01,00,00,00,00,00,00,01
305,8,FC,7F,00,00,02,7C,07,BD
704,8,3D,00,00,00,00,00,00,00
880,8,00,20,00,80,00,00,00,00
357,8,FD,F7,7F,00,00,00,0D,78
672,8,68,00,92,1C,B5,09,7D,03
1264,8,80,00,9C,00,00,39,3C,0F
320,8,00,00,00,00,08,29,24,96
544,8,88,03,FF,C7,0C,00,3C,10
1349,8,D8,00,00,89,00,00,00,00
688,5,E9,FF,00,07,66
356,8,00,08,00,00,00,00,01,09
320,8,00,00,00,00,06,26,2F,F3
898,8,00,00,00,00,00,00,00,4C
1264,8,80,00,AE,00,00,39,3C,0F
1088,8,FF,00,00,00,FF,49,0A,00
1088,8,FF,00,00,00,FF,49,0A,00
1349,8,D8,63,00,89,00,00,00,00
688,5,E9,FF,00,07,99
544,8,87,03,FF,C7,09,00,41,10
848,8,00,6B,D1,94,9A,00,00,B4
1264,8,80,00,BE,00,00,39,3C,0F
880,8,00,20,00,80,00,00,00,00
320,8,00,00,00,00,14,26,27,00
608,8,22,38,37,30,25,9E,60,2E
497,8,00,00,00,00,00,00,00,00
497,8,00,00,00,00,00,00,00,00
1435,8,00,00,00,00,00,00,00,4C
304,8,84,80,00,FF,5C,7C,02,D0
898,8,00,00,00,00,00,00,00,C4
1264,8,80,00,D2,00,00,39,3C,0F
848,8,00,6B,91,94,9A,00,00,F4
1201,8,01,00,00,00,00,00,00,01
320,8,00,00,00,00,0C,20,2D,73
880,8,00,20,00,80,00,00,00,00
339,8,00,00,00,FF,00,FF,80,7E
809,8,86,BC,7E,10,11,20,00,12
1349,8,D8,63,00,89,00,00,00,00
880,8,00,20,00,80,00,00,00,00
320,8,00,00,00,00,0A,00,2A,50
672,8,48,00,92,1C,B5,09,7D,03
848,8,00,6B,41,94,9A,00,00,24
1087,8,00,40,61,FF,6F,E6,09,00
2,8,00,00,00,00,00,06,03,98
1201,8,01,00,00,00,00,00,00,01
1088,8,FF,00,00,00,FF,E0,09,00
497,8,00,00,00,00,00,00,00,00
790,8,45,3B,40,0A,3B,37,00,71
1349,8,D8,00,00,89,00,00,00,00
356,8,00,08,00,00,00,00,04,0C
1088,8,FF,00,00,00,FF,D0,09,00
848,8,00,6B,F1,94,9A,00,00,94
339,8,00,00,00,FF,00,FF,00,FE
544,8,8C,03,FF,C7,0C,00,37,10
2,8,00,00,00,00,00,08,0B,9F
672,8,08,00,92,1C,B5,09,7D,03
1349,8,D8,00,00,89,00,00,00,00
339,8,00,00,00,FF,00,FF,B0,AE
1435,8,00,00,00,00,00,00,00,88
497,8,00,00,00,00,00,00,00,00
809,8,0F,BC,7E,10,11,20,00,12
304,8,8A,80,00,FF,44,7C,0A,2D
880,8,00,20,00,80,00,00,00,00
688,5,E9,FF,00,07,33
399,8,FA,71,00,00,00,44,00,20
1349,8,D8,68,00,89,00,00,00,00
356,8,00,08,00,00,00,00,09,01
320,8,00,00,00,00,02,00,27,DD
1264,8,80,00,28,00,00,39,3C,0F
497,8,00,00,00,00,00,00,00,00
880,8,00,20,00,80,00,00,00,00
848,8,00,6B,51,94,9A,00,00,34
356,8,00,08,00,00,00,00,06,0E
1349,8,D8,69,00,89,00,00,00,00
1087,8,00,40,61,FF,6F,45,0A,00
544,8,89,03,FF,C7,0C,00,3B,10
898,8,00,00,00,00,00,00,00,88
688,5,E9,FF,00,07,44
880,8,00,20,00,80,00,00,00,00
339,8,00,00,00,FF,00,FF,E0,DE
848,8,00,6B,F1,94,9A,00,00,94
848,8,00,6B,01,94,9A,00,00,64
688,5,E9,FF,00,07,00
320,8,00,00,00,00,0A,27,2A,DC
809,8,D6,BC,7E,10,11,20,00,12
1349,8,D8,00,00,89,00,00,00,00
1087,8,00,40,61,FF,6F,64,0A,00
544,8,8B,03,FF,C7,0C,00,43,10
672,8,48,00,92,1C,B5,09,7D,03
356,8,00,08,00,00,00,00,0B,03
339,8,00,00,00,FF,00,FF,80,7E
608,8,23,38,37,30,25,9E,5E,11
1264,8,80,00,5E,00,00,39,3C,0F
1349,8,D8,00,00,89,00,00,00,00
305,8,24,80,00,00,FD,7B,02,3E
320,8,00,00,00,00,0A,20,24,83
1349,8,D8,68,00,89,00,00,00,00
544,8,87,03,FF,C7,0C,00,3C,10
1435,8,00,00,00,00,00,00,00,4C
880,8,00,20,00,80,00,00,00,00
1201,8,01,00,00,00,00,00,00,01
320,8,00,00,00,00,0A,00,22,B8
339,8,00,00,00,FF,00,FF,50,4E
544,8,89,03,FF,C7,0C,00,48,10
1349,8,D8,00,00,89,00,00,00,00
2,8,00,00,00,00,00,06,0B,70
1088,8,FF,00,00,00,FF,75,0A,00
1088,8,FF,00,00,00,FF,71,0A,00
704,8,3D,00,00,00,00,00,00,00
497,8,00,00,00,00,00,00,00,00
880,8,00,20,00,80,00,00,00,00
304,8,7D,80,00,FF,57,7C,08,A4
790,8,45,38,B8,0A,38,37,00,71
1088,8,FF,00,00,00,FF,53,0A,00
1088,8,FF,00,00,00,FF,4D,0A,00
809,8,0F,BC,7E,10,11,20,00,12
304,8,61,80,00,FF,70,7C,03,D3
880,8,00,20,00,80,00,00,00,00
339,8,00,00,00,FF,00,FF,A0,9E
608,8,22,38,37,30,25,9E,60,1F
1349,8,D8,00,00,89,00,00,00,00
1440,8,00,00,00,00,00,00,00,00
305,8,B8,7F,00,00,03,7C,00,D6
790,8,45,38,94,0A,38,37,00,71
688,5,E9,FF,00,07,44
848,8,00,6B,11,94,9A,00,00,74
1201,8,01,00,00,00,00,00,00,01
305,8,28,80,00,00,D9,7B,0B,46
1349,8,D8,00,00,89,00,00,00,00
497,8,00,00,00,00,00,00,00,00
688,5,E9,FF,00,07,22
809,8,0F,BC,7E,10,11,20,00,12
1349,8,D8,00,00,89,00,00,00,00
305,8,18,80,00,00,CE,7B,08,25
1264,8,80,00,BE,00,00,39,3C,0F
608,8,23,39,38,30,25,9D,62,1B
1201,8,01,00,00,00,00,00,00,01
320,8,00,00,00,00,0A,20,21,EA
608,8,23,39,38,30,25,9D,62,0C
1349,8,D8,00,00,89,00,00,00,00
544,8,88,03,FF,C7,0C,00,3A,10
1088,8,FF,00,00,00,FF,FC,09,00
1264,8,80,00,D0,00,00,39,3C,0F
1200,8,01,00,00,00,00,00,00,00
357,8,FD,07,80,00,00,00,08,72
880,8,00,20,00,80,00,00,00,00
544,8,88,03,FF,C7,0C,00,38,10
672,8,08,00,92,1C,B5,09,7D,03
1088,8,FF,00,00,00,FF,FD,09,00
357,8,FD,07,80,00,00,00,04,7E
399,8,FA,71,00,00,00,44,00,20
544,8,87,03,FF,C7,0C,00,32,10
688,5,E9,FF,00,07,66
880,8,00,20,00,80,00,00,00,00
880,8,00,20,00,80,00,00,00,00
399,8,FA,71,00,00,00,44,00,20
848,8,00,6B,31,94,9A,00,00,54
320,8,00,00,00,00,0A,20,2C,6B
544,8,89,03,FF,C7,09,00,39,10
1264,8,80,00,F6,00,00,39,3C,0F
2,8,00,00,00,00,00,03,03,F9
1088,8,FF,00,00,00,FF,0D,0A,00
880,8,00,20,00,80,00,00,00,00
608,8,23,3A,39,30,25,9D,62,0A
1349,8,D8,00,00,89,00,00,00,00
356,8,00,08,00,00,00,00,02,0A
357,8,FD,F7,7F,00,00,00,0C,79
898,8,00,00,00,00,00,00,00,C4
544,8,88,03,FF,C7,09,00,3C,10
357,8,FD,F7,7F,00,00,00,03,76
1088,8,FF,00,00,00,FF,23,0A,00
320,8,00,00,00,00,02,00,2B,41
880,8,00,20,00,80,00,00,00,00
1264,8,80,00,16,00,00,39,3C,0F
809,8,40,BC,7E,10,11,20,00,12
848,8,00,6B,81,94,9A,00,00,E4
880,8,00,20,00,80,00,00,00,00
357,8,FD,F7,7F,00,00,00,06,73
399,8,FA,71,00,00,00,44,00,20
544,8,89,03,FF,C7,0C,00,3C,10
357,8,FE,F7,7F,00,00,00,0D,7B
1264,8,80,00,28,00,00,39,3C,0F
2,8,00,00,00,00,00,08,03,77
544,8,88,03,FF,C7,0C,00,37,10
1508,3,00,00,00
848,8,00,6B,31,94,9A,00,00,54
672,8,08,00,92,1C,B5,09,7D,03
356,8,00,08,00,00,00,00,02,0A
1087,8,00,40,61,FF,6F,71,0A,00
1265,8,08,17,00,00,00,00,00,00
790,8,45,38,CC,0A,38,37,00,71
1349,8,D8,00,00,89,00,00,00,00
688,5,EB,FF,00,07,64
2,8,00,00,00,00,00,00,0B,C5
790,8,45,38,E0,0A,38,37,00,71
544,8,88,03,FF,C7,0C,00,3B,10
1264,8,80,00,4A,00,00,39,3C,0F
2,8,00,00,00,00,00,00,04,7E
608,8,22,38,37,30,25,9E,5E,30
1349,8,D8,67,00,89,00,00,00,00
880,8,00,20,00,80,00,00,00,00
544,8,88,03,FF,C7,0C,00,3B,10
809,8,0F,BC,7E,10,11,20,00,12
1349,8,D8,66,00,89,00,00,00,00
1088,8,FF,00,00,00,FF,8B,0A,00
848,8,00,6B,91,94,9A,00,00,F4
608,8,22,38,37,30,25,9E,5F,11
1087,8,00,40,61,FF,6F,8B,0A,00
356,8,00,08,00,00,00,00,00,08
399,8,FA,71,00,00,00,44,00,20
1442,4,29,00,00,00
544,8,89,03,FF,C7,09,00,34,10
1264,8,80,00,6E,00,00,39,3C,0F
1435,8,00,00,00,00,00,00,00,C4
1201,8,01,00,00,00,00,00,00,01
305,8,1C,80,00,00,CE,7B,0B,6B
880,8,00,20,00,80,00,00,00,00
339,8,00,00,00,FF,00,FF,10,0E
1349,8,D8,63,00,89,00,00,00,00
880,8,00,20,00,80,00,00,00,00
1264,8,80,00,80,00,00,39,3C,0F
672,8,68,00,92,1C,B5,09,7D,03
544,8,89,03,FF,C7,0C,00,3D,10
1087,8,00,40,61,FF,6F,68,0A,00
2,8,00,00,00,00,00,04,0F,9C
320,8,00,00,00,00,08,25,21,88
1349,8,D8,62,00,89,00,00,00,00
1088,8,FF,00,00,00,FF,55,0A,00
544,8,8A,03,FF,C7,0C,00,32,10
160,8,71,85,A8,0A,00,26,02,00
1087,8,00,40,61,FF,6F,42,0A,00
880,8,00,20,00,80,00,00,00,00
790,8,45,39,B4,0A,39,37,00,71
1349,8,D8,00,00,89,00,00,00,00
848,8,00,6B,91,94,9A,00,00,F4
1201,8,01,00,00,00,00,00,00,01
320,8,00,00,00,00,08,0E,29,9B
898,8,00,00,00,00,00,00,00,00
1349,8,D8,00,00,89,00,00,00,00
1087,8,00,40,61,FF,6F,28,0A,00
1088,8,FF,00,00,00,FF,20,0A,00
356,8,00,08,00,00,00,00,08,00
1264,8,80,00,B2,00,00,39,3C,0F
544,8,88,03,FF,C7,09,00,39,10
848,8,00,6B,41,94,9A,00,00,24
1349,8,D8,00,00,89,00,00,00,00
1349,8,D8,00,00,89,00,00,00,00
304,8,78,80,00,FF,58,7C,01,E3
320,8,00,00,00,00,0A,02,23,3D
672,8,48,00,92,1C,B5,09,7D,03
688,5,E9,FF,00,07,DD
1680,8,03,00,01,00,80,00,10,00
880,8,00,20,00,80,00,00,00,00
809,8,D6,BC,7E,10,11,20,00,12
544,8,89,03,FF,C7,0C,00,3F,10
688,5,EB,FF,00,07,B9
790,8,45,3A,4C,0A,3A,37,00,71
1349,8,D8,00,00,89,00,00,00,00
688,5,E9,FF,00,07,00
1349,8,D8,00,00,89,00,00,00,00
1349,8,D8,00,00,89,00,00,00,00
880,8,00,20,00,80,00,00,00,00
848,8,00,6B,81,94,9A,00,00,E4
608,8,23,3A,39,30,25,9D,64,26
1508,3,00,00,00
688,5,E9,FF,00,07,11
2,8,00,00,00,00,00,00,0B,C5
608,8,23,3A,39,30,25,9D,64,35
688,5,EB,FF,00,07,A8
339,8,00,00,00,FF,00,FF,A0,9E
497,8,00,00,00,00,00,00,00,00
357,8,FF,E7,7F,00,00,00,04,63
1349,8,D8,00,00,89,00,00,00,00
320,8,00,00,00,00,1A,39,2A,9F
688,5,E9,FF,00,07,66
790,8,45,3A,74,0A,3A,37,00,71
898,8,00,00,00,00,00,00,00,00
688,5,EB,FF,00,07,FD
320,8,00,00,00,00,02,00,25,E7
809,8,86,BC,7E,10,11,20,00,12
1349,8,D8,00,00,89,00,00,00,00
1088,8,FF,00,00,00,FF,10,0A,00
1088,8,FF,00,00,00,FF,13,0A,00
399,8,FA,71,00,00,00,44,00,20
320,8,00,00,00,00,16,27,22,26
880,8,00,20,00,80,00,00,00,00
544,8,89,03,FF,C7,0C,00,45,10
809,8,0F,BC,7E,10,11,20,00,12
688,5,EB,FF,00,07,57
880,8,00,20,00,80,00,00,00,00
497,8,00,00,00,00,00,00,00,00
848,8,00,6B,81,94,9A,00,00,E4
1088,8,FF,00,00,00,FF,4B,0A,00
1200,8,01,00,00,00,00,00,00,00
608,8,23,38,38,30,25,9E,5E,01
1349,8,D8,69,00,89,00,00,00,00
544,8,87,03,FF,C7,0C,00,47,10
1435,8,00,00,00,00,00,00,00,00
790,8,45,39,B8,0A,39,37,00,71
356,8,00,08,00,00,00,00,07,0F
320,8,00,00,00,00,10,33,25,E9
688,5,EB,FF,00,07,46
1349,8,D8,00,00,89,00,00,00,00
1264,8,80,00,3C,00,00,39,3C,0F
880,8,00,20,00,80,00,00,00,00
320,8,00,00,00,00,0A,04,20,AF
898,8,00,00,00,00,00,00,00,88
688,5,E9,FF,00,07,44
880,8,00,20,00,80,00,00,00,00
880,8,00,20,00,80,00,00,00,00
1201,8,01,00,00,00,00,00,00,01
809,8,D6,BC,7E,10,11,20,00,12
848,8,00,6B,F1,94,9A,00,00,94
161,8,7C,80,00,00,2C,00,00,00
1200,8,01,00,00,00,00,00,00,00
1087,8,00,40,61,FF,6F,86,0A,00
704,8,3D,00,00,00,00,00,00,00
399,8,FA,71,00,00,00,44,00,20
1349,8,D8,64,00,89,00,00,00,00
1264,8,80,00,60,00,00,39,3C,0F
2,8,00,00,00,00,00,00,01,17
848,8,00,6B,91,94,9A,00,00,F4
1349,8,D8,00,00,89,00,00,00,00
497,8,00,00,00,00,00,00,00,00
1088,8,FF,00,00,00,FF,7E,0A,00
2,8,00,00,00,00,00,00,0C,96
1265,8,08,17,00,00,00,00,00,00
880,8,00,20,00,80,00,00,00,00
544,8,88,03,FF,C7,0C,00,46,10
672,8,68,00,92,1C,B5,09,7D,03
1349,8,D8,00,00,89,00,00,00,00
1201,8,01,00,00,00,00,00,00,01
357,8,FD,07,80,00,00,00,04,7E
320,8,00,00,00,00,10,2F,2D,C2
1349,8,D8,00,00,89,00,00,00,00
688,5,E9,FF,00,07,66
356,8,00,08,00,00,00,00,08,00
320,8,00,00,00,00,04,20,26,B0
898,8,00,00,00,00,00,00,00,88
1349,8,D8,62,00,89,00,00,00,00
544,8,87,03,FF,C7,0C,00,48,10
848,8,00,6B,F1,94,9A,00,00,94
1349,8,D8,00,00,89,00,00,00,00
305,8,F0,7F,00,00,E9,7B,03,9B
1088,8,FF,00,00,00,FF,53,0A,00
880,8,00,20,00,80,00,00,00,00
898,8,00,00,00,00,00,00,00,4C
1349,8,D8,63,00,89,00,00,00,00
320,8,00,00,00,00,02,21,2E,11
1349,8,D8,00,00,89,00,00,00,00
544,8,89,03,FF,C7,0C,00,40,10
880,8,00,20,00,80,00,00,00,00
1088,8,FF,00,00,00,FF,48,0A,00
608,8,22,38,37,30,25,9E,60,1F
320,8,00,00,00,00,08,20,2B,3B
1088,8,FF,00,00,00,FF,48,0A,00
544,8,86,03,FF,C7,0C,00,46,10
608,8,22,38,37,30,25,9E,5F,20
1264,8,80,00,B8,00,00,39,3C,0F
356,8,00,08,00,00,00,00,0A,02
399,8,FA,71,00,00,00,44,00,20
1349,8,D8,00,00,89,00,00,00,00
1508,3,00,00,00
880,8,00,20,00,80,00,00,00,00
356,8,00,08,00,00,00,00,05,0D
672,8,08,00,92,1C,B5,09,7D,03
1264,8,80,00,CA,00,00,39,3C,0F
497,8,00,00,00,00,00,00,00,00
1435,8,00,00,00,00,00,00,00,00
672,8,28,00,92,1C,B5,09,7D,03
356,8,00,08,00,00,00,00,02,0A
1088,8,FF,00,00,00,FF,21,0A,00
608,8,22,38,37,30,25,9E,60,00
688,5,E9,FF,00,07,00
2,8,00,00,00,00,00,09,07,4F
320,8,00,00,00,00,16,00,29,65
608,8,23,38,37,30,25,9E,5F,10
339,8,00,00,00,FF,00,FF,60,5E
544,8,8A,03,FF,C7,0C,00,44,10
880,8,00,20,00,80,00,00,00,00
2,8,00,00,00,00,00,00,04,7E
848,8,00,6B,B1,94,9A,00,00,D4
1349,8,D8,66,00,89,00,00,00,00
544,8,89,03,FF,C7,0C,00,48,10
898,8,00,00,00,00,00,00,00,88
356,8,00,08,00,00,00,00,03,0B
1088,8,FF,00,00,00,FF,11,0A,00
1442,4,29,00,00,00
497,8,00,00,00,00,00,00,00,00
1349,8,D8,00,00,8A,00,00,00,00
497,8,00,00,00,00,00,00,00,00
2,8,00,00,00,00,00,00,0C,96
320,8,00,00,00,00,02,21,2E,11
809,8,86,BC,7E,10,11,20,00,12
1349,8,D8,67,00,89,00,00,00,00
1088,8,FF,00,00,00,FF,1F,0A,00
2,8,00,00,00,00,00,01,07,15
320,8,00,00,00,00,18,24,29,34
880,8,00,20,00,80,00,00,00,00
497,8,00,00,00,00,00,00,00,00
809,8,0F,BC,7E,10,11,20,00,12
1349,8,D8,00,00,89,00,00,00,00
880,8,00,20,00,80,00,00,00,00
320,8,00,00,00,00,02,00,26,C0
1349,8,D8,00,00,89,00,00,00,00
544,8,89,03,FF,C7,0C,00,48,10
880,8,00,20,00,80,00,00,00,00
672,8,68,00,92,1C,B5,09,7D,03
1349,8,D8,00,00,89,00,00,00,00
497,8,00,00,00,00,00,00,00,00
1088,8,FF,00,00,00,FF,28,0A,00
790,8,45,38,9C,0A,38,37,00,71
357,8,FD,F7,7F,00,00,00,01,74
1088,8,FF,00,00,00,FF,32,0A,00
1088,8,FF,00,00,00,FF,3A,0A,00
161,8,7B,80,00,00,2C,00,00,00
1349,8,D8,00,00,89,00,00,00,00
1349,8,D8,00,00,89,00,00,00,00
399,8,FA,71,00,00,00,44,00,20
1349,8,D8,63,00,89,00,00,00,00
497,8,00,00,00,00,00,00,00,00
1435,8,00,00,00,00,00,00,00,00
880,8,00,20,00,80,00,00,00,00
304,8,92,80,00,FF,54,7C,02,B6
1349,8,D8,00,00,8A,00,00,00,00
880,8,00,20,00,80,00,00,00,00
544,8,89,03,FF,C7,09,00,48,10
608,8,22,38,37,30,25,9E,5E,03
1349,8,D8,00,00,8A,00,00,00,00
2,8,00,00,00,00,00,08,0F,EB
790,8,45,38,B0,0A,38,37,00,71
898,8,00,00,00,00,00,00,00,4C
688,5,EB,FF,00,07,9B
2,8,00,00,00,00,00,09,08,F4
305,8,BC,7F,00,00,E6,7B,0A,8D
672,8,48,00,92,1C,B5,09,7D,03
1349,8,D8,00,00,89,00,00,00,00
544,8,89,03,FF,C7,0C,00,46,10
688,5,E9,FF,00,07,99
790,8,45,38,78,0A,38,37,00,71
848,8,00,6B,C1,94,9A,00,00,A4
357,8,FD,F7,7F,00,00,00,05,70
339,8,00,00,00,FF,00,FF,D0,CE
